domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
gmat.gsfc.nasa.gov,1524,2285,1524,1.4993438320209973,227.43635170603673,1524
govbenefits.gov,1524,1524,1524,1.0,0.0,1524
graysreef.noaa.gov,1524,3047,1524,1.9993438320209973,44.48753280839895,1524
gs6101-gmao.gsfc.nasa.gov,1524,3047,1524,1.9993438320209973,58.48359580052493,1524
gsa.usajobs.gov,1524,6094,1524,3.9986876640419946,287.9199475065617,1524
hawaii.jobcorps.gov,1524,3047,1524,1.9993438320209973,32.490813648293965,1524
healthcare.nist.gov,1524,2285,1524,1.4993438320209973,13.496062992125983,1524
healthreach.nlm.nih.gov,1524,1524,1524,1.0,0.0,1524
hhs-hrsa.usajobs.gov,1524,3809,1524,2.4993438320209975,28.992125984251967,1524
huberthhumphrey.jobcorps.gov,1524,1524,1524,1.0,0.0,1524
human-factors.arc.nasa.gov,1524,1524,762,1.0,0.0,1524
humanresearchroadmap.nasa.gov,1524,8380,1524,5.498687664041995,821.2709973753281,2285
i-nspires.nasaprs.com,1524,7618,762,4.998687664041995,103.97112860892389,1524
idmanagement.gov,1524,1524,1524,1.0,0.0,1524
idp.demo.login.gov,1524,1524,762,1.0,0.0,1524
ilrs.cddis.eosdis.nasa.gov,1524,1524,1524,1.0,0.0,1524
ilthermo.boulder.nist.gov,1524,3047,762,1.9993438320209973,119.96653543307086,1524
insight.jpl.nasa.gov,1524,3809,2285,2.4993438320209975,5.498687664041995,2285
international.noaa.gov,1524,1524,1524,1.0,0.0,1524
intranet.epa.gov,1524,3047,1524,1.9993438320209973,0.0,1524
intransition.dcoe.mil,1524,3809,762,2.4993438320209975,34.49015748031496,1524
iraq.usembassy.gov,1524,4571,1524,2.9993438320209975,97.4730971128609,1524
jsc.defense.gov,1524,12950,2285,8.49737532808399,56.48425196850393,2285
juvenilecouncil.gov,1524,1524,1524,1.0,0.0,1524
kabul.usembassy.gov,1524,1524,1524,1.0,7.498031496062992,1524
keystone.jobcorps.gov,1524,2285,1524,1.4993438320209973,25.492782152230973,762
labs.usa.gov,1524,1524,762,1.0,0.0,1524
landcover.usgs.gov,1524,1524,1524,1.0,0.0,1524
lhncbc.nlm.nih.gov,1524,9903,1524,6.498031496062992,189.9468503937008,1524
littlerock.jobcorps.gov,1524,3809,762,2.4993438320209975,422.38254593175856,1524
losangeles.jobcorps.gov,1524,1524,1524,1.0,0.0,1524
lpdaac.usgs.gov,1524,3809,1524,2.4993438320209975,277.9225721784777,1524
lrp.nih.gov,1524,9141,1524,5.998031496062992,28.992125984251967,1524
lrs.adlnet.gov,1524,3809,1524,2.4993438320209975,12.996062992125983,1524
lunar.gsfc.nasa.gov,1524,1524,1524,1.0,59.48359580052493,762
lunarscience.nasa.gov,1524,2285,1524,1.4993438320209973,12.496719160104988,1524
m.cameochemicals.noaa.gov,1524,1524,1524,1.0,0.0,1524
madis.ncep.noaa.gov,1524,12189,1524,7.998031496062992,453.37401574803147,762
mafspace.msfc.nasa.gov,1524,4571,1524,2.9993438320209975,579.3385826771654,1524
map.usaid.gov,1524,1524,762,1.0,0.0,1524
mchb.tvisdata.hrsa.gov,1524,3047,1524,1.9993438320209973,124.46522309711285,1524
medicalsurgical.va.gov,1524,2285,1524,1.4993438320209973,119.96653543307086,1524
mh.usembassy.gov,1524,6856,2285,4.498687664041995,218.43897637795277,1524
milwaukee.jobcorps.gov,1524,2285,762,1.4993438320209973,22.493438320209975,1524
mms.gsfc.nasa.gov,1524,1524,1524,1.0,0.0,1524
modelingguru.nasa.gov,1524,1524,1524,1.0,0.0,1524
montana.va.gov,1524,3047,1524,1.9993438320209973,58.48359580052493,1524
my.usgs.gov,1524,9903,1524,6.498031496062992,36.49015748031496,1524
na.usembassy.gov,1524,1524,1524,1.0,0.0,1524
nacarbon.org,1524,1524,762,1.0,0.0,1524
nad.usda.gov,1524,15998,1524,10.49737532808399,1042.7093175853017,762
ncc.nesdis.noaa.gov,1524,2285,762,1.4993438320209973,75.47900262467192,1524
nccs.nasa.gov,1524,9903,762,6.498031496062992,56.48425196850393,762
nec-fb.belvoir.army.mil,1524,2285,762,1.4993438320209973,474.36811023622045,1524
neglecteddiseases.gov,1524,1524,1524,1.0,0.0,1524
newengland.va.gov,1524,1524,1524,1.0,20.994094488188978,1524
niem.gov,1524,6856,1524,4.498687664041995,193.4461942257218,1524
nih.usajobs.gov,1524,12950,1524,8.49737532808399,676.8116797900262,0
northtexas.jobcorps.gov,1524,2285,1524,1.4993438320209973,12.496719160104988,1524
nrojr.gov,1524,2285,1524,1.4993438320209973,1.4993438320209973,1524
oco.jpl.nasa.gov,1524,1524,762,1.0,0.0,1524
oconaluftee.jobcorps.gov,1524,2285,1524,1.4993438320209973,119.46653543307086,762
ocrcas.ed.gov,1524,9903,762,6.498031496062992,61.48293963254593,762
odeo.hq.nasa.gov,1524,6856,5333,4.498687664041995,8.49737532808399,3047
oes.gsa.gov,1524,3047,1524,1.9993438320209973,22.493438320209975,1524
olddominion.jobcorps.gov,1524,3809,2285,2.4993438320209975,61.98293963254593,762
open.defense.gov,1524,1524,1524,1.0,0.0,1524
opm.usajobs.gov,1524,17521,2285,11.496719160104988,194.4455380577428,1524
osce.usmission.gov,1524,8380,1524,5.498687664041995,207.44225721784778,1524
osp.va.gov,1524,4571,3809,2.9993438320209975,0.0,3809
ovc.ncjrs.gov,1524,2285,1524,1.4993438320209973,14.496062992125983,1524
passivehallways.cap.gsa.gov,1524,3047,1524,1.9993438320209973,4.998687664041995,2285
patapsco.nist.gov,1524,6094,3047,3.9986876640419946,858.2611548556431,3047
patriotbonds.gov,1524,1524,1524,1.0,0.0,1524
penobscot.jobcorps.gov,1524,2285,762,1.4993438320209973,24.992782152230973,1524
permits.performance.gov,1524,3809,1524,2.4993438320209975,83.47703412073491,1524
phoenix.jobcorps.gov,1524,2285,1524,1.4993438320209973,9.99737532808399,762
pianc.sites.usa.gov,1524,3047,1524,1.9993438320209973,14.996062992125983,1524
pk.edit.usembassy.gov,1524,13712,762,8.99737532808399,2115.4107611548557,762
pml.nist.gov,1524,6856,2285,4.498687664041995,6.998031496062992,3047
poes.gsfc.nasa.gov,1524,1524,1524,1.0,0.0,1524
ppae.amedd.army.mil,1524,2285,1524,1.4993438320209973,3.9986876640419946,1524
preview.dhs.gov,1524,6856,2285,4.498687664041995,387.3923884514436,2285
preview.ed.gov,1524,7618,762,4.998687664041995,0.0,3809
publicdebt.treas.gov,1524,5333,1524,3.4993438320209975,72.47965879265092,1524
pulse.cio.gov,1524,2285,1524,1.4993438320209973,11.996719160104988,1524
qa-dataguide.nlm.nih.gov,1524,22092,762,14.496062992125983,556.3451443569554,1524
queri.research.va.gov,1524,6094,1524,3.9986876640419946,97.4730971128609,1524
rapidrefresh.noaa.gov,1524,1524,1524,1.0,0.0,1524
reverseauctions.gsa.gov,1524,3047,762,1.9993438320209973,0.0,1524
rmgsc.cr.usgs.gov,1524,1524,762,1.0,0.0,1524
sandiego.jobcorps.gov,1524,3047,1524,1.9993438320209973,779.2828083989501,1524
sansalvador.usembassy.gov,1524,6094,1524,3.9986876640419946,242.43241469816272,1524
sbir.nih.gov,1524,3047,2285,1.9993438320209973,0.0,2285
secure.in.gov,1524,2285,1524,1.4993438320209973,57.98359580052493,1524
see.msfc.nasa.gov,1524,1524,1524,1.0,0.0,1524
sefsc.noaa.gov,1524,13712,762,8.99737532808399,0.0,1524
services.nationalmap.gov,1524,1524,1524,1.0,0.0,1524
sfa.jsc.nasa.gov,1524,8380,1524,5.498687664041995,230.93569553805773,762
sheridan.va.gov,1524,1524,1524,1.0,12.996062992125983,1524
sites.usa.gov,1524,1524,1524,1.0,0.0,1524
socialwork.va.gov,1524,7618,3809,4.998687664041995,2861.702755905512,3809
soho.nascom.nasa.gov,1524,1524,762,1.0,0.0,1524
southbronx.jobcorps.gov,1524,1524,762,1.0,0.0,1524
spanish.bolivia.usembassy.gov,1524,2285,1524,1.4993438320209973,11.996719160104988,1524
spawar.usajobs.gov,1524,3809,1524,2.4993438320209975,51.485564304461946,1524
sr.usembassy.gov,1524,15998,1524,10.49737532808399,617.3280839895014,2285
ssaiboston.usajobs.gov,1524,3809,1524,2.4993438320209975,457.87270341207346,1524
ssainewyork.usajobs.gov,1524,6856,3047,4.498687664041995,695.3064304461942,2285
stereodata.nascom.nasa.gov,1524,2285,2285,1.4993438320209973,41.488188976377955,2285
stlouis.jobcorps.gov,1524,2285,1524,1.4993438320209973,398.8891076115486,1524
strategicsourcing.gov,1524,1524,1524,1.0,6.498031496062992,1524
sustainablecommunities.gov,1524,4571,1524,2.9993438320209975,30.491469816272964,1524
swaziland.usembassy.gov,1524,3047,762,1.9993438320209973,78.97769028871392,1524
sy.usembassy.gov,1524,1524,1524,1.0,0.0,1524
techgatewire.larc.nasa.gov,1524,1524,762,1.0,55.48425196850393,1524
technology-jsc.ndc.nasa.gov,1524,11427,1524,7.498031496062992,543.8484251968504,1524
tonguepoint.jobcorps.gov,1524,2285,1524,1.4993438320209973,47.48687664041995,1524
travelregistration.state.gov,1524,6856,762,4.498687664041995,616.3280839895014,1524
treasureisland.jobcorps.gov,1524,1524,1524,1.0,0.0,1524
treasuryscams.gov,1524,1524,1524,1.0,0.0,1524
trkcnfrm1.smi.usps.com,1524,2285,762,1.4993438320209973,3.4993438320209975,1524
tsunami.csc.noaa.gov,1524,1524,762,1.0,0.0,1524
tsunamiready.noaa.gov,1524,1524,1524,1.0,0.0,1524
turner.jobcorps.gov,1524,1524,1524,1.0,0.0,1524
tx.usgs.gov,1524,2285,1524,1.4993438320209973,158.95603674540683,762
universe.nasa.gov,1524,1524,1524,1.0,0.0,1524
usarc.usgs.gov,1524,3809,762,2.4993438320209975,423.38188976377955,1524
vetopportunities.amedd.army.mil,1524,1524,1524,1.0,0.0,1524
vilnius.usembassy.gov,1524,5333,1524,3.4993438320209975,143.95997375328085,1524
visn21.va.gov,1524,1524,762,1.0,0.0,1524
vwac.defense.gov,1524,2285,1524,1.4993438320209973,21.494094488188978,1524
wa.water.usgs.gov,1524,9141,2285,5.998031496062992,364.3982939632546,1524
wcms-wp-stage.cdc.gov,1524,1524,1524,1.0,0.0,1524
webdev.ssd.census.gov,1524,2285,1524,1.4993438320209973,4.998687664041995,1524
woodland.jobcorps.gov,1524,4571,1524,2.9993438320209975,30.991469816272964,762
woodstock.jobcorps.gov,1524,3047,3047,1.9993438320209973,0.0,3047
wwwcf.nlm.nih.gov,1524,2285,762,1.4993438320209973,165.95406824146983,1524
wwwdev.ihs.gov,1524,12189,762,7.998031496062992,856.7611548556431,1524
